,ADDRESS,CITY,COUNTRY,CUSTOMERNAME,ORDER_QUANTITY,ORDER_TIME,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_SUBGROUP,REVENUE,ZIP_CODE,ORDER_NUMBER
1791,Gfxwcnoqigyormf 03 K,ESPOO,Finland,Mjfw Rêyiaas,3,2016-11-07 09:43:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,36.0,2600,578
1792,Gfxwcnoqigyormf 03 K,ESPOO,Finland,Mjfw Rêyiaas,3,2016-11-07 09:43:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,44.0,2600,578
1793,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,23,Wooden stirrer 140mm (1000 pcs),PP Accessories,14.0,2600,449
1794,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,2600,449
1795,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,2600,449
1796,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,34,NotInUse Paulig TA cup 250 ml 1600 pcs,PP Accessories,118.0,2600,449
1797,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,14.0,2600,449
1798,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,1,2016-11-09 12:50:00,175,Tazza Mint Hot Choco 10x1kg UTZ,Vending Powders,210.0,2600,449
1799,"Splmdsblnpyaszn 29 I, 1. Ter.",ESPOO,Finland,Tpkf Fmpblzly,5,2016-11-09 12:50:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,332.0,2600,449
1800,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,1,2016-11-01 15:28:00,32,Vendor Espresso 10x250g,Vending Powders,144.0,2460,709
1801,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,1,2016-11-01 15:28:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,124.0,2460,709
1802,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,1,2016-11-01 15:28:00,252,Juhla Mokka 18x300g mcg,Coffee,66.0,2460,709
1803,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,1,2016-11-09 14:16:00,252,Juhla Mokka 18x300g mcg,Coffee,66.0,2460,440
1804,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,4,2016-11-01 15:28:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,212.0,2460,709
1805,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,4,2016-11-09 14:16:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,212.0,2460,440
1806,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,5,2016-11-01 15:28:00,149,Juhla Mokka 12x500g filter gr,Coffee,460.0,2460,709
1807,Scbhzjvngcurmfos 02,KANTVIK,Finland,Pueag  Xqrfbjt,5,2016-11-09 14:16:00,149,Juhla Mokka 12x500g filter gr,Coffee,460.0,2460,440
1808,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,1,2016-11-03 16:16:00,41,Lipton Green tea Mint 6x25bags,Tea,14.0,65100,642
1809,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,1,2016-11-03 16:16:00,64,Lipton English Breakfast tea 6x25bags,Tea,14.0,65100,642
1810,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,1,2016-11-03 16:16:00,71,Paulig Mundo 8x500g bean FTO,Coffee,56.0,65100,642
1811,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,1,2016-11-03 16:16:00,90,Cleaning fluid Brematron,PP Accessories,170.0,65100,642
1812,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,2,2016-11-03 16:16:00,129,Just T FruitTeaSweetBerry DCBag 6x25kpl,Tea,50.0,65100,642
1813,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,2,2016-11-03 16:16:00,175,Tazza Mint Hot Choco 10x1kg UTZ,Vending Powders,314.0,65100,642
1814,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,2,2016-11-10 15:52:00,351,Basket filter paper 110/360 mm,PP Accessories,78.0,65100,383
1815,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,4,2016-11-10 15:52:00,384,"CUP, transp. 190 ml 3000 pcs",PP Accessories,410.0,65100,383
1816,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,5,2016-11-03 16:16:00,42,Lipton selection 12x25bags,Tea,156.0,65100,642
1817,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,10,2016-11-03 16:16:00,26,Filter roll 1 case,PP Accessories,604.0,65100,642
1818,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,10,2016-11-03 16:16:00,32,Vendor Espresso 10x250g,Vending Powders,1350.0,65100,642
1819,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,10,2016-11-10 15:52:00,57,Paulig Special Dark 4x1kg bean,Coffee,530.0,65100,383
1820,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,20,2016-11-03 16:16:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,1852.0,65100,642
1821,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,20,2016-11-03 16:16:00,91,Juhla Mokka 5x1kg fine gr,Coffee,1148.0,65100,642
1822,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,20,2016-11-10 15:52:00,32,Vendor Espresso 10x250g,Vending Powders,2700.0,65100,383
1823,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,27,2016-11-10 15:52:00,114,Paulig Special Medium 5x1kg gr,Coffee,1542.0,65100,383
1824,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,38,2016-11-10 15:52:00,25,Paulig Special Medium 4x1kg bean,Coffee,2010.0,65100,383
1825,Wfkgpwhc 2,VAASA,Finland,Lñmqj Ôcquxeìey,40,2016-11-10 15:52:00,31,Vendor Whitener 10x750g,Vending Powders,3236.0,65100,383
1826,"Vraáasgianmlyz 1 F 2,iph",HELSINKI,Finland,Dlnls  Clzkn,1,2016-11-15 09:59:00,2,Samples,Samples,0.0,380,242
1827,"Vraáasgianmlyz 1 F 2,iph",HELSINKI,Finland,Dlnls  Clzkn,1,2016-11-15 09:59:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,380,242
1828,"Vraáasgianmlyz 1 F 2,iph",HELSINKI,Finland,Dlnls  Clzkn,1,2016-11-15 09:59:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,380,242
1829,"Vraáasgianmlyz 1 F 2,iph",HELSINKI,Finland,Dlnls  Clzkn,1,2016-11-15 09:59:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,66.0,380,242
1830,"Vraáasgianmlyz 1 F 2,iph",HELSINKI,Finland,Dlnls  Clzkn,1,2016-11-15 09:59:00,77,NOTINUSEJustTOrganHerbTeaGingerTeap4x10,Tea,34.0,380,242
1831,Nbýucmudzathf 66,TURKU,Finland,Zqb Njyugu,1,2016-11-14 20:27:00,2,Samples,Samples,0.0,20811,267
1832,Nbýucmudzathf 66,TURKU,Finland,Zqb Njyugu,1,2016-11-14 20:27:00,247,Siro very fine sugar 10x1kg,Other ingredients,22.0,20811,267
1833,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-11 06:37:00,2,Samples,Samples,0.0,1740,377
1834,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-11 06:37:00,69,Lipton Yellow Label tea 6x25bags,Tea,30.0,1740,377
1835,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-11 06:37:00,70,Lipton Earl Grey tea 6x25bags,Tea,38.0,1740,377
1836,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-11 06:37:00,72,Lipton Lemon tea 6x25bags,Tea,42.0,1740,377
1837,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,3,2016-11-11 06:37:00,73,Lipton Green tea 6x25bags,Tea,56.0,1740,377
1838,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,3,2016-11-11 06:37:00,114,Paulig Special Medium 5x1kg gr,Coffee,228.0,1740,377
1839,Cexdxmofhhlxct 1,VANTAA,Finland,Rpxcyo Yybqy,6,2016-11-11 06:37:00,41,Lipton Green tea Mint 6x25bags,Tea,112.0,1740,377
1840,"Iriycygfbizpyw 8, 9. eij nxp",VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-11 06:30:00,2,Samples,Samples,0.0,1740,378
1841,"Iriycygfbizpyw 8, 9. eij nxp",VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-11 06:30:00,41,Lipton Green tea Mint 6x25bags,Tea,18.0,1740,378
1842,"Iriycygfbizpyw 8, 9. eij nxp",VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-11 06:30:00,72,Lipton Lemon tea 6x25bags,Tea,22.0,1740,378
1843,"Iriycygfbizpyw 8, 9. eij nxp",VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-11 06:30:00,247,Siro very fine sugar 10x1kg,Other ingredients,22.0,1740,378
1844,"Iriycygfbizpyw 8, 9. eij nxp",VANTAA,Finland,Rpxcyo Yybqy,6,2016-11-11 06:30:00,114,Paulig Special Medium 5x1kg gr,Coffee,458.0,1740,378
1845,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,1,2016-11-15 07:49:00,2,Samples,Samples,0.0,70460,263
1846,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,28,Lipton Blackcurrant tea 6x25bags,Tea,42.0,70460,263
1847,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,30,Lipton Green tea Citrus 6x25bags,Tea,36.0,70460,263
1848,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,31,Vendor Whitener 10x750g,Vending Powders,236.0,70460,263
1849,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,41,Lipton Green tea Mint 6x25bags,Tea,36.0,70460,263
1850,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,64,Lipton English Breakfast tea 6x25bags,Tea,36.0,70460,263
1851,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,2,2016-11-15 07:49:00,264,Nestlé Cacao Mix 10x1000g,Vending Powders,288.0,70460,263
1852,Oozkuxdriel 7,KUOPIO,Finland,Oasrt Clnsiqlvtqw,8,2016-11-15 07:49:00,25,Paulig Special Medium 4x1kg bean,Coffee,508.0,70460,263
1853,"Pldenlaziabc 0
532623635383",SASTAMALA,Finland,Guess Nxjwuwe,1,2016-11-11 09:22:00,2,Samples,Samples,0.0,38210,370
1854,"Pldenlaziabc 0
532623635383",SASTAMALA,Finland,Guess Nxjwuwe,2,2016-11-11 09:22:00,25,Paulig Special Medium 4x1kg bean,Coffee,142.0,38210,370
1855,"Pldenlaziabc 0
532623635383",SASTAMALA,Finland,Guess Nxjwuwe,2,2016-11-11 09:22:00,216,Tazza hot chocolate Stick 50x33g UTZ,Concentrates,70.0,38210,370
1856,Xucbvbqìvre 26,TENALA,Finland,Jqrtmow Yng,1,2016-11-07 12:05:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,94.0,10520,549
1857,Xucbvbqìvre 26,TENALA,Finland,Jqrtmow Yng,1,2016-11-07 12:05:00,550,Cleaning Fluid Clean Drop,PP Accessories,10.0,10520,549
1858,Lçgcyfcmfba 3,ESPOO,Finland,Mjfw Rêyiaas,1,2016-11-14 13:43:00,2,Samples,Samples,0.0,2600,296
1859,Lçgcyfcmfba 3,ESPOO,Finland,Mjfw Rêyiaas,9,2016-11-14 13:43:00,114,Paulig Special Medium 5x1kg gr,Coffee,548.0,2600,296
1860,Lçgcyfcmfba 3,ESPOO,Finland,Mjfw Rêyiaas,9,2016-11-14 13:43:00,297,Paulig Special Dark 5x1kg gr,Coffee,560.0,2600,296
1861,"Péäkkíkdhanjhgshd 2 O, 2.jwm",HELSINKI,Finland,Xosa Ulmvdvyå,1,2016-11-07 11:31:00,2,Samples,Samples,0.0,530,556
1862,"Péäkkíkdhanjhgshd 2 O, 2.jwm",HELSINKI,Finland,Xosa Ulmvdvyå,1,2016-11-07 11:31:00,18,ArlaIngman lowlact ski milk UHT12x1L,Fresh Milk,28.0,530,556
1863,"Péäkkíkdhanjhgshd 2 O, 2.jwm",HELSINKI,Finland,Xosa Ulmvdvyå,1,2016-11-07 11:31:00,257,Juhla Mokka 44x100g fine gr,Coffee,68.0,530,556
1864,"Péäkkíkdhanjhgshd 2 O, 2.jwm",HELSINKI,Finland,Xosa Ulmvdvyå,1,2016-11-07 11:31:00,557,Airpot brush,PP Accessories,14.0,530,556
1865,Wûakøotvcbylja 0,HELSINKI,Finland,Evs Ynfirfe,2,2016-11-11 10:58:00,247,Siro very fine sugar 10x1kg,Other ingredients,44.0,580,363
1866,Wûakøotvcbylja 0,HELSINKI,Finland,Evs Ynfirfe,5,2016-11-08 10:11:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,304.0,580,512
1867,Wûakøotvcbylja 0,HELSINKI,Finland,Evs Ynfirfe,6,2016-11-11 10:58:00,42,Lipton selection 12x25bags,Tea,250.0,580,363
1868,Wûakøotvcbylja 0,HELSINKI,Finland,Evs Ynfirfe,8,2016-11-11 10:58:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,488.0,580,363
1869,Nkrzhkvo 1 Y,VANTAA,Finland,Rfqas Xqndcoyer,1,2016-11-15 14:01:00,2,Samples,Samples,0.0,1530,207
1870,Nkrzhkvo 1 Y,VANTAA,Finland,Rfqas Xqndcoyer,1,2016-11-15 14:01:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,1530,207
1871,Nkrzhkvo 1 Y,VANTAA,Finland,Rfqas Xqndcoyer,1,2016-11-15 14:01:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,1530,207
1872,Nkrzhkvo 1 Y,VANTAA,Finland,Rfqas Xqndcoyer,2,2016-11-15 14:01:00,31,Vendor Whitener 10x750g,Vending Powders,248.0,1530,207
1873,Nkrzhkvo 1 Y,VANTAA,Finland,Rfqas Xqndcoyer,4,2016-11-15 14:01:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,296.0,1530,207
1874,Pwkznzlcx 2,VANTAA,Finland,Ukwt Alxbfnbf,1,2016-11-17 14:45:00,107,Presidentti Tumma P 12x500g filtergr UTZ,Coffee,88.0,1610,106
1875,Pwkznzlcx 2,VANTAA,Finland,Ukwt Alxbfnbf,2,2016-11-17 14:45:00,11,Paulig Espresso Favorito 4x1kg bean UTZ,Coffee,196.0,1610,106
1876,Pwkznzlcx 2,VANTAA,Finland,Ukwt Alxbfnbf,2,2016-11-17 14:45:00,62,Brazil Dark Roast 8x500g bean UTZ,Coffee,120.0,1610,106
1877,Pwkznzlcx 2,VANTAA,Finland,Ukwt Alxbfnbf,10,2016-11-17 14:45:00,15,NOTINUSEArlaIngLowLactSemiSkimUHT12x1L,Fresh Milk,260.0,1610,106
1878,"Embijmsnsgl 77
234611620937",HUITTINEN,Finland,Zvent Uþgfvìè,1,2016-11-15 15:40:00,2,Samples,Samples,0.0,32700,197
1879,"Embijmsnsgl 77
234611620937",HUITTINEN,Finland,Zvent Uþgfvìè,1,2016-11-15 15:40:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,32700,197
1880,"Embijmsnsgl 77
234611620937",HUITTINEN,Finland,Zvent Uþgfvìè,2,2016-11-15 15:40:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,284.0,32700,197
1881,"Embijmsnsgl 77
234611620937",HUITTINEN,Finland,Zvent Uþgfvìè,3,2016-11-15 15:40:00,114,Paulig Special Medium 5x1kg gr,Coffee,218.0,32700,197
1882,Visnhwcjivpzqm 6 G,HELSINKI,Finland,Clyho Rqzhjwkpm,1,2016-11-03 16:22:00,149,Juhla Mokka 12x500g filter gr,Coffee,92.0,180,641
1883,Visnhwcjivpzqm 6 G,HELSINKI,Finland,Clyho Rqzhjwkpm,2,2016-11-03 16:22:00,35,ArlaCafe-MilklactosefreeUHT12x1L,Fresh Milk,68.0,180,641
1884,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,2,Samples,Samples,0.0,37800,518
1885,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,37800,518
1886,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,37800,518
1887,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,37800,518
1888,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,64,Lipton English Breakfast tea 6x25bags,Tea,18.0,37800,518
1889,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,1,2016-11-08 09:43:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,37800,518
1890,"Twbvzxilu 7
412313633994083",AKAA,Finland,Kwm Vbenif,4,2016-11-08 09:43:00,114,Paulig Special Medium 5x1kg gr,Coffee,304.0,37800,518
1891,"Ezknxwlqxjecnfswza 2
666062415243",HELSINKI,Finland,Gmkaz  Lstcyaylf,1,2016-11-08 12:14:00,2,Samples,Samples,0.0,180,508
1892,"Ezknxwlqxjecnfswza 2
666062415243",HELSINKI,Finland,Gmkaz  Lstcyaylf,1,2016-11-08 12:14:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,180,508
1893,"Ezknxwlqxjecnfswza 2
666062415243",HELSINKI,Finland,Gmkaz  Lstcyaylf,3,2016-11-08 12:14:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,100.0,180,508
1894,"Ezknxwlqxjecnfswza 2
666062415243",HELSINKI,Finland,Gmkaz  Lstcyaylf,3,2016-11-08 12:14:00,41,Lipton Green tea Mint 6x25bags,Tea,56.0,180,508
1895,Rdfxffxbw 4,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-04 14:33:00,25,Paulig Special Medium 4x1kg bean,Coffee,70.0,33400,603
1896,Rdfxffxbw 4,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-04 14:33:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,33400,603
1897,Rdfxffxbw 4,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-04 14:33:00,42,Lipton selection 12x25bags,Tea,42.0,33400,603
1898,Rdfxffxbw 4,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-04 14:33:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,12.0,33400,603
1899,Vhprxuiiiqeuobso 11,ESPOO,Finland,Mjfw Rêyiaas,1,2016-11-08 10:21:00,2,Samples,Samples,0.0,2600,511
1900,Vhprxuiiiqeuobso 11,ESPOO,Finland,Mjfw Rêyiaas,1,2016-11-08 10:21:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,2600,511
1901,Vhprxuiiiqeuobso 11,ESPOO,Finland,Mjfw Rêyiaas,1,2016-11-08 10:21:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,2600,511
1902,Vhprxuiiiqeuobso 11,ESPOO,Finland,Mjfw Rêyiaas,10,2016-11-08 10:21:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,702.0,2600,511
1903,Mwztpbbqnj 2,SALO,Finland,Ksyp Gwusi,1,2016-11-03 12:23:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,24100,658
1904,Mwztpbbqnj 2,SALO,Finland,Ksyp Gwusi,1,2016-11-03 12:23:00,134,Paulig Espresso Barista 4x1kg bean UTZ,Coffee,126.0,24100,658
1905,Pzmiznyauaq  82,MÄNTTÄ,Finland,Kmnrh Ckglysu,1,2016-11-15 08:52:00,2,Samples,Samples,0.0,35800,250
1906,Pzmiznyauaq  82,MÄNTTÄ,Finland,Kmnrh Ckglysu,1,2016-11-15 08:52:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,70.0,35800,250
1907,Pzmiznyauaq  82,MÄNTTÄ,Finland,Kmnrh Ckglysu,1,2016-11-15 08:52:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,35800,250
1908,Pzmiznyauaq  82,MÄNTTÄ,Finland,Kmnrh Ckglysu,1,2016-11-15 08:52:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,35800,250
1909,Cvxkoomhefa 5,OULU,Finland,Fudnqs Ljtc,1,2016-11-18 07:55:00,2,Samples,Samples,0.0,90100,85
1910,Cvxkoomhefa 5,OULU,Finland,Fudnqs Ljtc,2,2016-11-18 07:55:00,23,Wooden stirrer 140mm (1000 pcs),PP Accessories,28.0,90100,85
1911,Cvxkoomhefa 5,OULU,Finland,Fudnqs Ljtc,2,2016-11-18 07:55:00,32,Vendor Espresso 10x250g,Vending Powders,360.0,90100,85
1912,Cvxkoomhefa 5,OULU,Finland,Fudnqs Ljtc,4,2016-11-18 07:55:00,34,NotInUse Paulig TA cup 250 ml 1600 pcs,PP Accessories,476.0,90100,85
1913,Cvxkoomhefa 5,OULU,Finland,Fudnqs Ljtc,4,2016-11-18 07:55:00,37,"TA lid,black250ml 1000pcs",PP Accessories,216.0,90100,85
1914,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,5,Just T OrganicBlackTeaClassiDCbag6x25pcs,Tea,26.0,2150,93
1915,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,12,Just T OrganicBlackTeaEarlGrDCBag6x25pcs,Tea,26.0,2150,93
1916,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,30.0,2150,93
1917,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,31,Vendor Whitener 10x750g,Vending Powders,112.0,2150,93
1918,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,43,Canderel sweetener 300 portions,Other ingredients,8.0,2150,93
1919,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,1,2016-11-17 16:31:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,140.0,2150,93
1920,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,2,2016-11-17 16:31:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,2150,93
1921,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,2,2016-11-17 16:31:00,81,Plastic bag BioStark 35 L,PP Accessories,36.0,2150,93
1922,"Rbhvojhgihek 8 Z
861598794182",ESPOO,Finland,Ugknkou Ruovy,4,2016-11-17 16:31:00,57,Paulig Special Dark 4x1kg bean,Coffee,254.0,2150,93
1923,"Ntuthhgadmeh 28
500525896622",ESPOO,Finland,Dwqjk Qalrtz,1,2016-11-01 09:36:00,25,Paulig Special Medium 4x1kg bean,Coffee,70.0,2150,735
1924,"Ntuthhgadmeh 28
500525896622",ESPOO,Finland,Dwqjk Qalrtz,1,2016-11-01 09:36:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,2150,735
1925,"Ntuthhgadmeh 28
500525896622",ESPOO,Finland,Dwqjk Qalrtz,4,2016-11-01 09:36:00,84,Cleaning fluid Franke,PP Accessories,154.0,2150,735
1926,Hmpkblmfvbn 8,TURKU,Finland,Wmtcsz Nkljlauqh,1,2016-11-04 12:46:00,146,Paulig Cafe Parisien 8x400g bean UTZ,Coffee,68.0,20240,608
1927,Hmpkblmfvbn 8,TURKU,Finland,Wmtcsz Nkljlauqh,1,2016-11-16 12:00:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,20240,179
1928,Hmpkblmfvbn 8,TURKU,Finland,Wmtcsz Nkljlauqh,1,2016-11-16 12:00:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,20240,179
1929,Hmpkblmfvbn 8,TURKU,Finland,Wmtcsz Nkljlauqh,1,2016-11-16 12:00:00,146,Paulig Cafe Parisien 8x400g bean UTZ,Coffee,68.0,20240,179
1930,Utyxznnqasc 8  F38,TURKU,Finland,Hagy Jwephuje,1,2016-11-11 09:50:00,2,Samples,Samples,0.0,20240,366
1931,Utyxznnqasc 8  F38,TURKU,Finland,Hagy Jwephuje,2,2016-11-11 09:50:00,367,Cleaning tablet Franke,PP Accessories,80.0,20240,366
1932,Utyxznnqasc 8  F38,TURKU,Finland,Hagy Jwephuje,12,2016-11-11 09:50:00,25,Paulig Special Medium 4x1kg bean,Coffee,720.0,20240,366
1933,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,2,Samples,Samples,0.0,20101,188
1934,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,20101,188
1935,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,20101,188
1936,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,20101,188
1937,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,12.0,20101,188
1938,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,67,Vendor skimmedmilk10x500g,Vending Powders,110.0,20101,188
1939,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,1,2016-11-16 10:08:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,20101,188
1940,Gcumszsuagw 8 W29,TURKU,Finland,Ymigbwun Rfimjso,4,2016-11-16 10:08:00,57,Paulig Special Dark 4x1kg bean,Coffee,240.0,20101,188
1941,Gcumszsuagw 8 W29,TURKU,Finland,Råxmm Nlnhfedk,1,2016-11-15 14:29:00,2,Samples,Samples,0.0,20101,203
